image_id,text,len_words,text_lower,avg_img,width_img,height_img,tirets,ponctuation,top_100
n02-045-02-06,now,3,now,197.57193455894756,121,49,False,True,True
n02-045-02-08,I,1,i,200.62777777777774,18,60,False,True,True
n02-045-02-10,up,2,up,213.3988058787508,92,71,False,True,True
n02-045-02-11,for,3,for,218.56378021978023,125,91,False,True,True
n02-045-03-00,you,3,you,223.18492251116365,141,81,False,True,True
n02-045-03-01,the,3,the,201.91819205857502,106,67,False,True,True
n02-045-03-04,I,1,i,210.40632318501167,28,61,False,True,True
n02-045-03-05,can,3,can,191.39508771929826,95,45,False,True,True
n02-045-03-06,by,2,by,217.51459067763412,92,111,False,True,True
n02-045-03-09,of,2,of,209.61645569620254,79,90,False,True,True
n02-045-04-00,to,2,to,195.64785447761196,64,67,False,True,True
n02-045-04-02,the,3,the,188.44210526315788,95,69,False,True,True
n02-045-04-05,I,1,i,196.23692810457518,36,68,False,True,True
n02-045-04-07,the,3,the,190.62931585677745,92,68,False,True,True
n02-045-05-01,to,2,to,192.26645768025082,58,77,False,True,True
n02-045-05-02,the,3,the,188.14860681114553,95,68,False,True,True
n02-045-05-04,of,2,of,205.30111008325628,94,92,False,True,True
n02-045-05-05,my,2,my,205.34885832900883,94,82,False,True,True
n02-045-05-09,the,3,the,202.75739644970415,104,78,False,True,True
n02-045-06-02,you,3,you,225.98296146044623,145,102,False,True,True
n02-045-06-04,to,2,to,201.53880317905563,69,62,False,True,True
n02-045-06-05,have,4,have,204.119341563786,162,66,False,True,True
n02-045-06-06,been,4,been,205.53534215713887,159,67,False,True,True
n02-045-06-07,there,5,there,204.2091429644232,159,67,False,True,True
n02-045-07-00,to,2,to,208.38982683982684,66,70,False,True,True
n02-045-07-03,and,3,and,209.83693000562957,146,73,False,True,True
n02-045-07-04,all,3,all,195.5017539125742,109,68,False,True,True
n02-045-07-05,you,3,you,216.69078947368425,133,72,False,True,True
n02-045-07-06,can,3,can,193.7056730949261,109,49,False,True,True
n02-045-07-07,do,2,do,203.6410533910534,84,66,False,True,True
n02-045-07-08,is,2,is,225.42877743951286,158,79,False,True,True
n02-045-07-09,to,2,to,209.7167176486235,146,103,False,True,True
n02-049-00-01,It,2,it,196.83890746934225,39,92,False,True,True
n02-049-00-02,'s,2,'s,232.484,50,110,False,True,True
n02-049-00-06,that,4,that,220.28691364605544,134,112,False,True,True
n02-049-00-08,me,2,me,203.00024148756341,101,41,False,True,True
n02-049-00-12,was,3,was,212.0887234042553,100,47,False,True,True
n02-049-01-01,with,4,with,218.57158140439603,106,97,False,True,True
n02-049-01-06,I,1,i,213.77919863597612,23,102,False,True,True
n02-049-01-08,to,2,to,221.24791458124798,54,111,False,True,True
n02-049-01-09,be,2,be,225.77340425531915,60,94,False,True,True
n02-049-02-00,at,2,at,219.37272192827749,63,81,False,True,True
n02-049-02-04,you,3,you,219.75090361445785,80,83,False,True,True
n02-049-02-05,in,2,in,234.49382438805299,61,73,False,True,True
n02-049-02-06,the,3,the,218.00010521885525,96,99,False,True,True
n02-049-02-10,You,3,you,195.0092857142857,56,50,False,True,True
n02-049-03-01,as,2,as,207.15251989389918,58,52,False,True,True
n02-049-03-03,it,2,it,227.18260869565216,55,115,False,True,True
n02-049-03-04,was,3,was,206.96420207427232,98,61,False,True,True
n02-049-03-05,only,4,only,224.99615657521286,112,151,False,True,True
n02-049-03-06,what,4,what,223.05162601626014,123,120,False,True,True
n02-049-03-07,you,3,you,215.4605292666517,91,98,False,True,True
n02-049-03-09,of,2,of,226.45303030303032,60,176,False,True,True
n02-049-03-10,me,2,me,195.12151162790695,80,43,False,True,True
n02-049-04-00,as,2,as,209.23804573804574,74,65,False,True,True
n02-049-04-02,I,1,i,209.32396764580673,27,87,False,True,True
n02-049-04-05,a,1,a,195.21783625730995,38,36,False,True,True
n02-049-04-07,about,5,about,223.3687741935484,125,124,False,True,True
n02-049-05-00,and,3,and,219.06844444444442,125,117,False,True,True
n02-049-05-01,his,3,his,219.63310185185185,96,135,False,True,True
n02-054-00-04,it,2,it,230.26495726495727,69,78,False,True,True
n02-054-00-05,'s,2,'s,232.40763997906856,49,78,False,True,True
n02-054-00-06,not,3,not,236.94531590413945,135,102,False,True,True
n02-054-00-07,my,2,my,236.89338651110182,157,107,False,True,True
n02-054-01-00,to,2,to,219.08913199426112,68,82,False,True,True
n02-054-01-02,all,3,all,229.1143176733781,149,90,False,True,True
n02-054-01-03,the,3,the,230.41867375664685,139,92,False,True,True
n02-054-01-05,and,3,and,234.74788470478848,239,90,False,True,True
n02-054-02-01,of,2,of,236.42641640597844,105,137,False,True,True
n02-054-02-06,he,2,he,227.46329113924048,90,79,False,True,True
n02-054-02-07,said,4,said,232.52884943666783,202,87,False,True,True
n02-054-03-05,to,2,to,222.4279523293608,78,71,False,True,True
n02-054-03-07,you,3,you,236.45155851257744,211,104,False,True,True
n02-054-04-04,that,4,that,229.63912521028598,219,95,False,True,True
n02-054-05-04,she,3,she,234.37390956382552,147,85,False,True,True
n02-054-05-07,with,4,with,235.45245559038662,220,87,False,True,True
n02-054-06-05,well,4,well,233.5139778062313,213,88,False,True,True
n02-054-06-08,He,2,he,218.26118326118325,108,77,False,True,True
n02-054-07-01,the,3,the,215.185360094451,121,77,False,True,True
n02-054-07-03,to,2,to,219.48952205882355,68,80,False,True,True
n02-054-07-04,a,1,a,195.019943019943,39,36,False,True,True
n02-054-07-06,in,2,in,231.48646534188703,83,77,False,True,True
n02-054-07-07,a,1,a,191.75,36,29,False,True,True
n02-054-08-02,and,3,and,229.31842214389386,212,91,False,True,True
n02-054-08-04,by,2,by,222.581175721562,76,124,False,True,True
n02-054-09-02,you,3,you,236.04405313949115,158,101,False,True,True
n02-054-09-04,my,2,my,235.8007948335817,132,122,False,True,True
n02-054-09-07,I,1,i,222.35313131313129,33,75,False,True,True
n02-054-09-10,it,2,it,235.32596482657547,92,89,False,True,True
n02-062-00-00,You,3,you,217.4594330400782,93,66,False,True,True
n02-062-00-01,made,4,made,225.4026829268293,205,60,False,True,True
n02-062-00-02,some,4,some,215.00438776909363,187,39,False,True,True
n02-062-00-04,of,2,of,234.87874190938516,96,103,False,True,True
n02-062-00-05,a,1,a,181.26,32,25,False,True,True
n02-062-00-07,to,2,to,212.34827774740296,59,62,False,True,True
n02-062-01-00,I,1,i,226.6075036075036,33,63,False,True,True
n02-062-01-03,you,3,you,233.35527777777781,150,72,False,True,True
n02-062-01-05,for,3,for,230.01137560564567,101,94,False,True,True
n02-062-01-06,that,4,that,226.7725559185725,173,69,False,True,True
n02-062-01-08,But,3,but,224.02283887175972,139,63,False,True,True
n02-062-01-09,you,3,you,235.9287278986074,154,83,False,True,True
n02-062-02-00,the,3,the,215.54022191400836,103,70,False,True,True
n02-062-02-04,very,4,very,226.57450413635001,127,79,False,True,True
n02-062-02-07,you,3,you,234.1878154289834,146,76,False,True,True
n02-062-02-08,were,4,were,205.1878341013825,155,35,False,True,True
n02-062-03-04,in,2,in,226.43769332744145,73,62,False,True,True
n02-062-04-07,you,3,you,235.3618094178717,155,87,False,True,True
n02-062-05-01,a,1,a,190.94394394394396,37,27,False,True,True
n02-062-05-05,she,3,she,229.9860732372419,151,68,False,True,True
n02-062-06-02,a,1,a,189.51658163265307,28,28,False,True,True
n02-062-06-04,of,2,of,235.40770278156003,97,106,False,True,True
n02-062-06-08,was,3,was,216.4651851851852,135,40,False,True,True
n02-062-06-09,his,3,his,226.39852071005922,104,65,False,True,True
n02-082a-00-01,You,3,you,212.4226726726726,72,37,False,True,True
n02-082a-00-03,as,2,as,215.92673396287853,83,37,False,True,True
n02-082a-00-05,we,2,we,218.67079280872383,87,39,False,True,True
n02-082a-00-06,were,4,were,220.1771879483501,170,41,False,True,True
n02-082a-00-08,on,2,on,217.897792022792,78,36,False,True,True
n02-082a-01-02,his,3,his,228.266695639577,117,59,False,True,True
n02-082a-01-05,and,3,and,228.74201257861637,150,53,False,True,True
n02-082a-01-07,to,2,to,216.70483870967743,62,50,False,True,True
n02-082a-01-09,that,4,that,220.4009065991988,153,62,False,True,True
n02-082a-02-07,other,5,other,226.44740410693532,178,58,False,True,True
n02-082a-02-08,people,6,people,228.86022004241784,184,82,False,True,True
n02-082a-03-02,you,3,you,230.21620553359685,115,66,False,True,True
n02-082a-03-06,to,2,to,215.63585629577958,61,47,False,True,True
n02-082a-04-00,The,3,the,220.03042244640602,104,61,False,True,True
n02-082a-04-02,in,2,in,231.40712682379348,66,54,False,True,True
n02-082a-04-03,his,3,his,226.11601402688487,118,58,False,True,True
n02-082a-04-05,had,3,had,227.07833333333332,160,60,False,True,True
n02-082a-05-00,all,3,all,210.9207763671875,128,64,False,True,True
n02-082a-05-09,it,2,it,221.6216783216784,65,44,False,True,True
n02-082a-06-02,his,3,his,223.85954907161803,130,58,False,True,True
n02-098-00-03,and,3,and,225.54330143540668,152,55,False,True,True
n02-098-00-04,at,2,at,224.7233122713668,97,62,False,True,True
n02-098-00-06,said,4,said,228.02431517389962,361,63,False,True,True
n02-098-01-04,you,3,you,225.8532250358337,161,65,False,True,True
n02-098-01-07,the,3,the,217.4420257162193,143,62,False,True,True
n02-098-02-00,out,3,out,218.03676767676768,165,60,False,True,True
n02-098-02-01,of,2,of,214.2394291754757,86,66,False,True,True
n02-098-02-02,me,2,me,203.81057082452432,110,43,False,True,True
n02-098-02-04,I,1,i,216.21394557823132,49,60,False,True,True
n02-098-02-07,you,3,you,229.00926506443747,165,87,False,True,True
n02-098-02-08,to,2,to,204.02898886827458,77,56,False,True,True
n02-098-03-00,it,2,it,219.77254901960785,85,60,False,True,True
n02-098-03-01,as,2,as,203.67165005537097,84,43,False,True,True
n02-098-04-02,me,2,me,202.02659574468086,94,44,False,True,True
n02-098-04-05,if,2,if,222.431598173516,75,73,False,True,True
n02-098-04-06,you,3,you,232.64709176174145,157,91,False,True,True
n02-098-05-00,not,3,not,213.4092985756517,122,61,False,True,True
n02-098-05-03,He,2,he,203.89561855670104,97,56,False,True,True
n02-098-05-04,was,3,was,205.9327302631579,152,40,False,True,True
n02-098-05-07,by,2,by,217.69328922495274,92,92,False,True,True
n02-098-05-08,her,3,her,209.51766723842198,106,55,False,True,True
n02-098-06-03,But,3,but,219.53183421516758,162,70,False,True,True
n02-098-06-06,it,2,it,226.044776119403,67,58,False,True,True
n02-098-06-07,was,3,was,206.86477307811046,158,41,False,True,True
n02-098-06-08,you,3,you,229.55932539682541,180,84,False,True,True
n02-098-07-00,not,3,not,222.52864583333331,138,64,False,True,True
n02-098-07-01,I,1,i,218.51316526610645,51,70,False,True,True
n02-098-07-03,who,3,who,228.7424430641822,161,75,False,True,True
n02-098-07-05,this,4,this,222.9988905325444,169,64,False,True,True
n02-104-00-01,I,1,i,236.61290322580646,31,64,False,True,True
n02-104-00-05,as,2,as,191.72307692307686,65,30,False,True,True
n02-104-00-06,it,2,it,230.4731808731809,65,74,False,True,True
n02-104-00-07,may,3,may,220.9040410866333,151,49,False,True,True
n02-104-00-10,I,1,i,228.75391336002912,41,67,False,True,True
n02-104-01-00,you,3,you,211.65973665973667,111,52,False,True,True
n02-104-01-01,to,2,to,211.97622001654256,62,78,False,True,True
n02-104-01-04,of,2,of,222.51139339968566,92,83,False,True,True
n02-104-01-05,me,2,me,216.075511644319,109,39,False,True,True
n02-104-02-00,from,4,from,221.49858539094652,144,108,False,True,True
n02-104-02-01,him,3,him,223.585622593068,95,82,False,True,True
n02-104-02-02,to,2,to,211.68877192982453,60,95,False,True,True
n02-104-02-06,who,3,who,223.51455026455025,117,84,False,True,True
n02-104-03-02,was,3,was,212.63290305584823,146,52,False,True,True
n02-104-03-04,her,3,her,229.23340932117532,84,94,False,True,True
n02-104-03-05,in,2,in,219.906487434249,58,59,False,True,True
n02-104-03-06,the,3,the,216.0434206652929,79,86,False,True,True
n02-104-03-08,to,2,to,215.983896307934,67,76,False,True,True
n02-104-04-01,her,3,her,228.6516798418972,92,88,False,True,True
n02-104-04-05,The,3,the,216.9086419753086,81,65,False,True,True
n02-104-04-07,is,2,is,216.4376623376624,56,55,False,True,True
n02-104-04-08,that,4,that,219.51783479349186,136,94,False,True,True
n02-104-05-00,if,2,if,213.5360501567398,58,99,False,True,True
n02-104-05-01,I,1,i,219.04680290046142,37,82,False,True,True
n02-104-05-02,had,3,had,216.31269263098903,129,83,False,True,True
n02-104-05-05,on,2,on,197.7171414292854,69,29,False,True,True
n02-104-05-07,at,2,at,226.84293071161045,96,89,False,True,True
n02-104-05-08,the,3,the,216.8961730072464,92,96,False,True,True
n02-104-06-00,time,4,time,226.51359850416455,159,74,False,True,True
n02-104-06-06,would,5,would,224.25380392156865,255,75,False,True,True
n02-104-07-00,have,4,have,228.8994338994339,143,84,False,True,True
n02-104-07-01,had,3,had,224.94755244755245,143,82,False,True,True
n02-104-07-02,it,2,it,230.14338731443996,76,78,False,True,True
n02-104-07-03,in,2,in,221.49392835458409,61,54,False,True,True
n02-104-07-04,for,3,for,229.45650692709515,119,111,False,True,True
n02-109-00-00,You,3,you,226.1424154589372,115,90,False,True,True
n02-109-00-03,it,2,it,229.74255374255372,78,99,False,True,True
n02-109-00-04,was,3,was,211.53416875522137,133,45,False,True,True
n02-109-00-09,a,1,a,181.1382113821138,41,30,False,True,True
n02-109-01-00,on,2,on,201.05858951175412,79,35,False,True,True
n02-109-01-03,that,4,that,224.28574193548386,155,100,False,True,True
n02-109-01-04,we,2,we,218.131105006105,126,52,False,True,True
n02-109-01-07,the,3,the,214.48304006783974,106,89,False,True,True
n02-109-02-02,first,5,first,228.6290858477012,174,128,False,True,True
n02-109-02-04,on,2,on,203.69576490924808,89,39,False,True,True
n02-109-02-05,the,3,the,213.6593837535014,84,85,False,True,True
n02-109-03-03,could,5,could,222.7365512375801,233,73,False,True,True
n02-109-03-05,have,4,have,227.43178755449858,145,87,False,True,True
n02-109-03-07,to,2,to,215.12973484848484,66,96,False,True,True
n02-109-04-07,could,5,could,227.10422838674927,235,79,False,True,True
n02-109-05-01,have,4,have,227.2306596701649,145,92,False,True,True
n02-109-05-03,with,4,with,231.1511578044597,176,106,False,True,True
n02-109-05-04,more,4,more,210.7469431790937,194,43,False,True,True
n02-109-06-00,A,1,a,221.5924349881797,90,94,False,True,True
n02-109-06-02,like,4,like,220.7924126172208,153,92,False,True,True
n02-109-06-03,that,4,that,221.2580948795181,166,96,False,True,True
n02-109-06-06,who,3,who,226.11111111111111,135,81,False,True,True
n02-109-07-01,to,2,to,217.7704918032787,61,104,False,True,True
n02-109-07-03,up,2,up,219.3469848053181,108,78,False,True,True
n02-109-07-04,to,2,to,216.1978021978022,65,105,False,True,True
n02-109-07-05,him,3,him,226.5575728619207,115,91,False,True,True
n02-114-00-02,to,2,to,213.71356668954476,47,93,False,True,True
n02-114-00-04,the,3,the,221.0351004599371,81,102,False,True,True
n02-114-00-06,that,4,that,221.15826519729825,145,97,False,True,True
n02-114-00-07,this,4,this,221.04967170996292,113,93,False,True,True
n02-114-00-08,was,3,was,210.99852420306962,121,56,False,True,True
n02-114-01-01,the,3,the,217.5866058906031,93,92,False,True,True
n02-114-01-03,she,3,she,226.42285714285717,105,80,False,True,True
n02-114-01-04,had,3,had,227.5715634059192,163,91,False,True,True
n02-114-01-05,made,4,made,228.28403675970046,226,78,False,True,True
n02-114-01-06,to,2,to,219.51322751322755,63,99,False,True,True
n02-114-02-01,said,4,said,229.23079715405842,194,71,False,True,True
n02-114-02-06,you,3,you,228.6734693877551,147,70,False,True,True
n02-114-02-09,on,2,on,204.53794117647055,100,34,False,True,True
n02-114-03-02,of,2,of,232.8599022751565,118,111,False,True,True
n02-114-03-03,all,3,all,214.224190968377,129,63,False,True,True
n02-114-03-04,the,3,the,218.9854403409091,96,88,False,True,True
n02-114-03-06,of,2,of,232.9509268621503,115,129,False,True,True
n02-114-03-07,the,3,the,215.90758873929008,86,76,False,True,True
n02-114-04-01,I,1,i,223.8809523809524,48,84,False,True,True
n02-114-04-04,you,3,you,224.49623342175067,145,65,False,True,True
n02-114-04-05,that,4,that,227.5147959183673,180,98,False,True,True
n02-114-05-01,is,2,is,212.99113475177305,48,47,False,True,True
n02-114-05-02,one,3,one,206.44047619047618,112,36,False,True,True
n02-114-05-03,of,2,of,234.27234961781326,118,153,False,True,True
n02-114-05-04,Mr.,3,mr.,224.09541774015457,143,76,False,True,True
n02-114-06-06,what,4,what,231.80952781752381,218,109,False,True,True
n02-114-06-08,You,3,you,228.80016645859345,135,89,False,True,True
n02-114-06-10,not,3,not,234.22389162561572,145,112,False,True,True
n02-114-07-01,to,2,to,217.8468608259728,71,118,False,True,True
n02-114-07-03,that,4,that,226.07512605042015,170,105,False,True,True
n02-114-07-05,would,5,would,231.06755643433846,289,84,False,True,True
n02-114-08-01,for,3,for,226.188011063011,132,126,False,True,True
n02-114-08-03,with,4,with,232.54040948275863,176,116,False,True,True
n02-120-00-00,He,2,he,213.041011619959,77,95,False,True,True
n02-120-00-01,'s,2,'s,219.7142857142857,35,79,False,True,True
n02-120-00-04,of,2,of,233.9327731092437,101,119,False,True,True
n02-120-00-08,to,2,to,216.89009661835752,63,92,False,True,True
n02-120-01-01,and,3,and,227.2384325681492,164,68,False,True,True
n02-120-01-02,his,3,his,230.87681741147088,101,111,False,True,True
n02-120-01-04,to,2,to,221.15263157894736,57,100,False,True,True
n02-120-01-05,an,2,an,204.29261363636363,88,36,False,True,True
n02-120-02-06,'s,2,'s,209.57823129251702,36,49,False,True,True
n02-120-02-07,a,1,a,175.3105590062112,46,21,False,True,True
n02-120-03-01,what,4,what,234.9893719806764,207,105,False,True,True
n02-120-03-02,a,1,a,168.77945945945945,37,25,False,True,True
n02-120-03-04,and,3,and,228.78108958436826,183,66,False,True,True
n02-120-03-05,a,1,a,182.43434343434345,55,27,False,True,True
n02-120-04-01,can,3,can,215.4627946127946,132,45,False,True,True
n02-120-04-02,do,2,do,215.4452160493827,90,72,False,True,True
n02-120-04-05,was,3,was,219.5298156389065,143,55,False,True,True
n02-120-04-06,her,3,her,226.65006257822282,85,94,False,True,True
n02-120-05-02,they,4,they,227.83257575757577,143,120,False,True,True
n02-120-05-03,can,3,can,213.46533362312542,107,43,False,True,True
n02-120-05-07,I,1,i,231.67774470899468,72,84,False,True,True
n02-120-05-10,that,4,that,221.6491241037771,163,83,False,True,True
n02-120-06-00,But,3,but,228.5420014609204,148,111,False,True,True
n02-120-06-03,at,2,at,234.87793803418805,117,96,False,True,True
n02-120-06-05,have,4,have,231.88998968008255,153,95,False,True,True
n02-120-06-08,He,2,he,208.3184731934732,88,78,False,True,True
n02-120-06-09,'s,2,'s,210.41298701298697,49,55,False,True,True
n02-127-00-01,You,3,you,221.18252361673413,117,76,False,True,True
n02-127-00-03,you,3,you,228.6306693306693,143,70,False,True,True
n02-127-00-04,could,5,could,228.2481311098332,235,74,False,True,True
n02-127-00-05,have,4,have,232.0114583333333,144,80,False,True,True
n02-127-00-07,more,4,more,211.76111043467674,191,43,False,True,True
n02-127-01-00,with,4,with,234.9924751410911,183,122,False,True,True
n02-127-01-05,she,3,she,230.62558139534886,105,86,False,True,True
n02-127-02-02,all,3,all,221.75556887423835,141,71,False,True,True
n02-127-02-06,of,2,of,233.63080390683697,110,121,False,True,True
n02-127-03-00,I,1,i,215.06736842105263,25,76,False,True,True
n02-127-03-02,it,2,it,226.59011164274318,76,99,False,True,True
n02-127-03-04,He,2,he,215.92549019607844,81,85,False,True,True
n02-127-03-05,'s,2,'s,211.16503267973857,27,68,False,True,True
n02-127-03-06,about,5,about,237.01055521187752,244,106,False,True,True
n02-127-03-07,as,2,as,199.1349206349206,72,35,False,True,True
n02-127-03-09,to,2,to,220.439127375088,58,98,False,True,True
n02-127-04-00,as,2,as,204.37327677624603,82,46,False,True,True
n02-127-04-02,as,2,as,204.07008170961657,74,43,False,True,True
n02-127-04-03,a,1,a,190.50542635658917,43,30,False,True,True
n02-127-04-08,He,2,he,221.02391304347827,92,90,False,True,True
n02-127-04-09,had,3,had,227.843341213554,141,90,False,True,True
n02-127-04-10,to,2,to,212.2844705882353,50,85,False,True,True
n02-127-05-00,at,2,at,234.52821848606843,123,103,False,True,True
n02-127-05-01,that,4,that,223.96261682242994,162,107,False,True,True
n02-127-05-03,but,3,but,227.90895001937236,145,89,False,True,True
n02-127-05-05,on,2,on,206.8066123188406,69,32,False,True,True
n02-127-05-09,I,1,i,230.56398809523807,56,72,False,True,True
n02-127-05-11,have,4,have,225.89516765285995,130,78,False,True,True
n02-127-05-12,made,4,made,226.91622641509437,212,75,False,True,True
n02-127-06-00,an,2,an,203.5115740740741,84,36,False,True,True
n02-127-06-02,to,2,to,219.77835051546398,66,97,False,True,True
n02-127-06-04,my,2,my,233.03528528528525,148,63,False,True,True
n02-127-06-06,that,4,that,224.92114285714283,175,85,False,True,True
n02-127-06-07,I,1,i,214.01981707317074,41,64,False,True,True
n02-127-07-01,her,3,her,223.2951453308596,77,84,False,True,True
n02-127-07-04,my,2,my,231.28396624472572,158,60,False,True,True
n02-146-00-01,was,3,was,193.77739403453685,91,35,False,True,True
n02-146-00-03,to,2,to,210.9150717703349,44,57,False,True,True
n02-146-00-06,but,3,but,211.1193866374589,83,55,False,True,True
n02-146-00-07,it,2,it,215.925,40,58,False,True,True
n02-146-00-08,was,3,was,198.6567251461988,90,38,False,True,True
n02-146-00-09,as,2,as,206.8393604872478,71,37,False,True,True
n02-146-00-11,that,4,that,203.73297491039426,93,54,False,True,True
n02-146-01-00,in,2,in,226.85087166561647,69,69,False,True,True
n02-146-01-01,her,3,her,218.18499228395058,81,64,False,True,True
n02-146-01-06,You,3,you,216.91264039935814,71,79,False,True,True
n02-146-01-08,an,2,an,202.80114638447967,63,36,False,True,True
n02-146-01-11,of,2,of,217.9108071135431,43,85,False,True,True
n02-146-01-14,for,3,for,215.5554098360656,61,75,False,True,True
n02-146-01-18,she,3,she,208.32446396280034,79,49,False,True,True
n02-146-02-00,said,4,said,215.83614207933627,133,58,False,True,True
n02-146-02-07,no,2,no,184.1015625,48,32,False,True,True
n02-146-02-08,more,4,more,191.21443932411674,105,31,False,True,True
n02-146-02-09,to,2,to,207.12487100103198,38,51,False,True,True
n02-146-02-12,so,2,so,210.17697149204,73,37,False,True,True
n02-146-02-15,we,2,we,195.5,54,34,False,True,True
n02-146-03-04,her,3,her,215.52407667134173,69,62,False,True,True
n02-146-03-07,they,4,they,220.1465677179963,98,99,False,True,True
n02-146-03-09,at,2,at,210.1822413175797,57,49,False,True,True
n02-146-03-10,the,3,the,203.4264069264069,66,63,False,True,True
n02-146-03-12,of,2,of,217.60088563727382,53,98,False,True,True
n02-146-04-02,had,3,had,208.08215962441315,102,71,False,True,True
n02-146-04-03,been,4,been,205.6835858585859,120,66,False,True,True
n02-146-04-05,to,2,to,203.0750915750916,39,56,False,True,True
n02-146-04-07,the,3,the,195.61107692307687,65,50,False,True,True
n02-146-04-09,man,3,man,194.74674674674674,108,37,False,True,True
n02-146-04-11,in,2,in,217.63690476190484,54,56,False,True,True
n02-146-05-02,his,3,his,208.68259705488617,83,90,False,True,True
n02-146-05-05,into,4,into,212.8512396694215,88,66,False,True,True
n02-146-05-06,a,1,a,198.3388704318937,43,35,False,True,True
n02-146-05-08,and,3,and,211.27027027027023,111,57,False,True,True
n02-146-06-05,by,2,by,208.07298101121026,47,93,False,True,True
n02-146-06-08,and,3,and,205.9782374488257,91,51,False,True,True
n02-151-00-02,of,2,of,216.46874418604648,86,125,False,True,True
n02-151-00-06,them,4,them,209.43947916666667,200,96,False,True,True
n02-151-01-00,to,2,to,213.74712812960234,70,97,False,True,True
n02-151-01-01,have,4,have,218.88530465949825,174,93,False,True,True
n02-151-01-02,been,4,been,217.4992234169653,186,90,False,True,True
n02-151-01-04,at,2,at,216.79068322981362,70,92,False,True,True
n02-151-02-02,and,3,and,209.32950727883542,188,76,False,True,True
n02-151-02-03,their,5,their,218.57016978293572,198,94,False,True,True
n02-151-03-00,and,3,and,208.59754169062683,188,74,False,True,True
n02-151-03-04,as,2,as,196.27005347593587,102,55,False,True,True
n02-151-03-05,she,3,she,219.1453427524856,147,104,False,True,True
n02-151-04-01,she,3,she,220.03554950905,158,107,False,True,True
n02-151-04-02,had,3,had,209.04016636957815,170,99,False,True,True
n02-151-04-04,to,2,to,210.67887190425412,87,97,False,True,True
n02-151-04-06,the,3,the,208.09852328663382,139,95,False,True,True
n02-151-05-00,made,4,made,208.2542613636364,256,88,False,True,True
n02-151-05-01,her,3,her,219.7118428378271,127,99,False,True,True
n02-151-05-03,a,1,a,192.42056690837182,74,41,False,True,True
n02-151-06-00,in,2,in,222.74797775530843,92,86,False,True,True
n02-151-06-05,a,1,a,195.9993412384717,69,44,False,True,True
n02-151-06-07,the,3,the,215.4096836847947,136,106,False,True,True
n02-151-07-00,man,3,man,195.89544082864367,201,61,False,True,True
n02-151-07-01,was,3,was,191.71677631578945,160,57,False,True,True
n02-151-07-03,she,3,she,221.18066457352168,147,104,False,True,True
n02-151-08-01,to,2,to,209.34086395233368,76,106,False,True,True
n02-151-08-03,her,3,her,222.7351724137931,145,110,False,True,True
n02-151-08-04,into,4,into,221.92376043200787,194,105,False,True,True
n02-151-08-05,the,3,the,209.27509561954247,149,93,False,True,True
n02-151-09-00,that,4,that,218.4149420160571,190,118,False,True,True
n02-151-09-01,her,3,her,224.9861469997129,129,108,False,True,True
n02-151-09-03,to,2,to,217.61689814814812,96,108,False,True,True
n02-151-09-05,at,2,at,228.0677956170163,161,106,False,True,True
n02-151-09-06,a,1,a,200.43911335578,66,54,False,True,True
n02-151-10-00,on,2,on,192.45114942528733,116,45,False,True,True
n02-151-10-01,the,3,the,216.4576540480796,154,94,False,True,True
n02-151-10-03,was,3,was,198.14720709820529,171,58,False,True,True
n02-151-10-04,a,1,a,191.870214146658,67,46,False,True,True
n02-154-00-00,And,3,and,222.03897058823532,136,60,False,True,True
n02-154-00-02,she,3,she,224.52326468344776,92,57,False,True,True
n02-154-00-04,a,1,a,175.79889807162533,33,22,False,True,True
n02-154-01-01,her,3,her,220.5997023809524,84,56,False,True,True
n02-154-01-03,his,3,his,218.18048245614037,95,48,False,True,True
n02-154-01-06,in,2,in,225.47138157894736,76,40,False,True,True
n02-154-01-07,his,3,his,217.29172576832158,90,47,False,True,True
n02-154-01-10,his,3,his,213.7673025732032,98,46,False,True,True
n02-154-02-03,in,2,in,221.15469416785209,76,37,False,True,True
n02-154-02-04,a,1,a,185.39375,32,25,False,True,True
n02-154-02-08,told,4,told,216.86758563074352,133,54,False,True,True
n02-154-02-09,her,3,her,217.6616858237548,87,60,False,True,True
n02-154-03-00,in,2,in,222.68076923076924,78,40,False,True,True
n02-154-03-03,that,4,that,220.28038194444446,144,56,False,True,True
n02-154-03-08,had,3,had,219.15590551181103,127,55,False,True,True
n02-154-04-02,at,2,at,203.69910873440284,55,51,False,True,True
n02-154-04-03,the,3,the,208.97584219858157,96,47,False,True,True
n02-154-04-05,that,4,that,213.1062378167641,144,57,False,True,True
n02-154-05-00,would,5,would,217.6752789785865,203,49,False,True,True
n02-154-05-01,be,2,be,213.76763285024154,69,60,False,True,True
n02-154-05-08,not,3,not,216.7013013840116,103,47,False,True,True
n02-154-05-09,to,2,to,204.54370489174016,58,43,False,True,True
n02-154-05-10,be,2,be,206.22516129032257,62,50,False,True,True
n02-154-06-00,at,2,at,197.33402777777775,30,48,False,True,True
n02-154-06-01,the,3,the,214.34208776595744,64,47,False,True,True
n02-154-06-03,in,2,in,225.90725359911409,84,43,False,True,True
n02-154-06-04,time,4,time,225.64445181255527,156,58,False,True,True
n02-157-00-01,it,2,it,218.15070754716984,53,80,False,True,True
n02-157-00-03,be,2,be,217.23644933228596,67,76,False,True,True
n02-157-00-04,her,3,her,225.49473684210525,105,76,False,True,True
